0.02213762269081343,0.0017028940531496062,3.769802603083212e-05,0.03455500694318685
0.04330543076962279,0.0030932450549851103,0.00013395430958161372,0.06301792094606827
0.10339862263871868,0.006893241509260584,0.0007127516775722766,0.14113774352859568
0.011034948444283543,0.0006896842777873169,7.610630447999737e-06,0.014110900799996735
0.0032881273712215275,0.00019341925715444993,6.359871534927173e-07,0.003966809809551761
0.05072142132583668,0.0028178567403484875,0.00014292569896183556,0.057687133085994054
0.05223703806692104,0.002749317793022162,0.00014361621821078725,0.056305676554093284
0.04467109923747792,0.002233554961903783,9.977535535423002e-05,0.045531769697530707
0.01688885038141663,0.0008042309705842939,1.3582536533613177e-05,0.016390574892622925
0.003203884081615982,0.0001456310946652954,4.665851458378311e-07,0.0029647655025551592
0.02764595478131948,0.0012019980340167906,3.3230383294380934e-05,0.024442337792148605
0.021308938905731267,0.0008878724544530611,1.891961988700782e-05,0.018070791479802617
9.769962616701378e-14,5.469698767986605e-14,3.744722717084143e-27,2.54232345296591e-13
